text,offensive,cleaned_text
Das @ebmuc spendet 100.000€ aus Katastrophenfonds an @caritas_ci für Erdbebenopfer in Mexiko und für geflüchtete Rohingya in Bangladesch.,0,Das @USER spendet 100.000€ aus Katastrophenfonds an @USER für Erdbebenopfer in Mexiko und für geflüchtete Rohingya in Bangladesch.
"@anna_IIna Wer in das Land aus dem er geflüchtet ist wieder einreist, hat sein Asylrecht verspielt! 😨😠",0,"@USER Wer in das Land aus dem er geflüchtet ist wieder einreist, hat sein Asylrecht verspielt! 😨😠"
@SusanBrenning In Sachen Verrat war die Kirche schon immer groß.,1,@USER In Sachen Verrat war die Kirche schon immer groß.
"@runaway4health Bitte machen Sie sich wenigstens die Mühe &amp; differenzieren a) zwischen Anerkannten (um die geht es in Ihrem Link, die haben ohnehin das Recht) &amp; subs. Geschützten (da gehts um die ~50.000 zusätzl.) &amp; b) zwischen ""dürfen nachholen"" und ""holen nach"". Faktor scheint nicht sehr hoch.",0,"@USER Bitte machen Sie sich wenigstens die Mühe &amp; differenzieren a) zwischen Anerkannten (um die geht es in Ihrem Link, die haben ohnehin das Recht) &amp; subs. Geschützten (da gehts um die ~50.000 zusätzl.) &amp; b) zwischen ""dürfen nachholen"" und ""holen nach"". Faktor scheint nicht sehr hoch."
"@BILD Der ist doch keine 16. Sieht viel älter aus , hat sich viel jünger gemacht um nicht abgeschoben zuwerden !",1,"@USER Der ist doch keine 16. Sieht viel älter aus , hat sich viel jünger gemacht um nicht abgeschoben zuwerden !"
Koalitionsvertrag zwischen @Likud_Party und Israel Beitenu unterzeichnet. @AvigdorLiberman als neuer Verteidigungsminister vorgestellt,0,Koalitionsvertrag zwischen @USER und Israel Beitenu unterzeichnet. @USER als neuer Verteidigungsminister vorgestellt
"@StephanDerrick2 ein angriff von links, den ich als einen von rechts gedeutet habe? was reden sie da für ein wirres zeug?",0,"@USER ein angriff von links, den ich als einen von rechts gedeutet habe? was reden sie da für ein wirres zeug?"
"@ainyrockstar Ich selbst habe FB seit langem gelöscht, da ich wegen Islam kritischen Kommentaren mehrfach denunziert und gesperrt wurde. FB Boykott!!!",0,"@USER Ich selbst habe FB seit langem gelöscht, da ich wegen Islam kritischen Kommentaren mehrfach denunziert und gesperrt wurde. FB Boykott!!!"
"@info2099 @Miquwarchar Auch zwei Siemens Bosse, erklärt den massiven Arbeitsplatzabbau !",0,"@USER @USER Auch zwei Siemens Bosse, erklärt den massiven Arbeitsplatzabbau !"
"@v_palme @Renft1964 @focusonline Solange Stasi-Merkel geduldet wird, wird in ganz Deutschland NIE etwas ""klappen""!",1,"@USER @USER @USER Solange Stasi-Merkel geduldet wird, wird in ganz Deutschland NIE etwas ""klappen""!"
"@Nicolaus_Fest Der #Aufschrei erfolgt dann, wenn es sich nicht um (bio)deutsche Opfer handelt. Linksgrüne Ideologie-wissen wir, kennen wir.Leiden wir.",1,"@USER Der #Aufschrei erfolgt dann, wenn es sich nicht um (bio)deutsche Opfer handelt. Linksgrüne Ideologie-wissen wir, kennen wir.Leiden wir."
"@Korallenherz wenn Dickerchen hier pubst, verursacht er bestimmt 20 mal soviel CO2 wie die ein Afrikaner",1,"@USER wenn Dickerchen hier pubst, verursacht er bestimmt 20 mal soviel CO2 wie die ein Afrikaner"
"Immer mehr Diktatur, Unterdrückung und Beschränkung der Menschenrechte und der Meinungsfreiheit. |LBR| Das wird Deutschland 2018.",0,"Immer mehr Diktatur, Unterdrückung und Beschränkung der Menschenrechte und der Meinungsfreiheit. Das wird Deutschland 2018."
"@Magoorooma Wir müssen Sie enttäuschen: Ihre Bewerbung genügt den formalen Anforderungen leider nicht. PS: Wir sind nicht in der Betreuung von Flüchtlingen tätig, etwas informieren vorm lospöhlen täte Ihnen vermutlich gut.",0,"@USER Wir müssen Sie enttäuschen: Ihre Bewerbung genügt den formalen Anforderungen leider nicht. PS: Wir sind nicht in der Betreuung von Flüchtlingen tätig, etwas informieren vorm lospöhlen täte Ihnen vermutlich gut."
"@BenWeinthal @NoHerrman Der Islam kann nichts anderes als hassen. Die ganze Ideologie ist auf Hass, Unterdrückung, Mord und Totschlag ausgerichtet.",1,"@USER @USER Der Islam kann nichts anderes als hassen. Die ganze Ideologie ist auf Hass, Unterdrückung, Mord und Totschlag ausgerichtet."
@Hartes_Geld Solch ein grünes Ergebnis hätte den deutschen so gut getan... |LBR| In 🇦🇹regiert wer gewinnt...nur in 🇩🇪dürfen Verlierer weiter regieren...!!,0,@USER Solch ein grünes Ergebnis hätte den deutschen so gut getan... In 🇦🇹regiert wer gewinnt...nur in 🇩🇪dürfen Verlierer weiter regieren...!!
@OwslanderUfo @helmut_ottensen @VonSchwer @hab_mein_nick Würde das nicht mehr bringen wenn man sich eine vor die Latz knallt....? |LBR| Die Erklärung habe ich ja gehört..aber ist das wirklich eine..?,0,@USER @USER @USER @USER Würde das nicht mehr bringen wenn man sich eine vor die Latz knallt....? Die Erklärung habe ich ja gehört..aber ist das wirklich eine..?
Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen |LBR| AFD wählen,1,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen AFD wählen
"@Spekulant1 @SZ @EveRoll konkret: woher soll ich das wissen, was frau roll oder die sz machen würden????????!",0,"@USER @USER @USER konkret: woher soll ich das wissen, was frau roll oder die sz machen würden????????!"
@FritzUSA Wie dämlich sind Sie eigentlich? Sie sollten ihre Allgemeinbildung vervollständigen und Objektivität walten lassen. 🤢,1,@USER Wie dämlich sind Sie eigentlich? Sie sollten ihre Allgemeinbildung vervollständigen und Objektivität walten lassen. 🤢
@Hartes_Geld Zu anfangs hat die Staatsanwaltschaft nichtmal einen Haftbefehl erlassen....? |LBR| Mit Peitsche und Schlagstöcken könnte vieles revidiert werden...ist das einzige was sie von daheim kennen und fürchten,1,@USER Zu anfangs hat die Staatsanwaltschaft nichtmal einen Haftbefehl erlassen....? Mit Peitsche und Schlagstöcken könnte vieles revidiert werden...ist das einzige was sie von daheim kennen und fürchten
"Flüchtlinge, die kein Asyl erhalten haben, gibt es nicht. Diese |LBR| Invasoren hätten an der Einreise gehindert werden müssen.",1,"Flüchtlinge, die kein Asyl erhalten haben, gibt es nicht. Diese Invasoren hätten an der Einreise gehindert werden müssen."
@Ricardo25701887 ISIS wurde von Hathor pentalpha gegründet und von der CIA ausgebildet.,0,@USER ISIS wurde von Hathor pentalpha gegründet und von der CIA ausgebildet.
"@66Freedom66 Schade das wir soviele dumme dumme deutsche Menschen haben, wer jetzt auf empört macht dem könnte ich glatt.... |LBR| kotzgrüne Arschlöcher ihr!!",1,"@USER Schade das wir soviele dumme dumme deutsche Menschen haben, wer jetzt auf empört macht dem könnte ich glatt.... kotzgrüne Arschlöcher ihr!!"
@sylbewerber @PolizeiBerlin_E Kann es sein das ihre Schaukel als Kind zu nahe an der Wand gestanden hat??? Nur mal so als frage.,1,@USER @USER Kann es sein das ihre Schaukel als Kind zu nahe an der Wand gestanden hat??? Nur mal so als frage.
"""Wo war Gott in Dachau? Er war da."" Weihbischof Stolberg bei Feier für die Sel. Märtyrer von Dachau.",0,"""Wo war Gott in Dachau? Er war da."" Weihbischof Stolberg bei Feier für die Sel. Märtyrer von Dachau."
Handy war wieder auf sächsisch eingestellt... |LBR| Schön =schon (vor 3 Jahren) |LBR| Könnte = konnte,0,Handy war wieder auf sächsisch eingestellt... Schön =schon (vor 3 Jahren) Könnte = konnte
Alles was der amerikanische Präsident Donald J. #Trump sagt entspricht doch der Wahrheit. |LBR| Also warum regt ihr euch da so auf ?,0,Alles was der amerikanische Präsident Donald J. #Trump sagt entspricht doch der Wahrheit. Also warum regt ihr euch da so auf ?
@LawTroll @LovingAwarenes_ Leider nicht. Soll ich in der Geschäftsstelle nachfragen?,0,@USER @USER Leider nicht. Soll ich in der Geschäftsstelle nachfragen?
@FilmElf_yt @Goreminister Das seh ich etwas anders klar dürfen sich Ausländer in Deutschland niederlassen aber das ist ganz klar eine überfremdung unseres Landes,1,@USER @USER Das seh ich etwas anders klar dürfen sich Ausländer in Deutschland niederlassen aber das ist ganz klar eine überfremdung unseres Landes
"@maybritillner @ZDF @HeikoMaas @nicolabeerfdp @cem_oezdemir @WaltrautDunz @heute Ich sehe mir keine Sendung mehr an, wo der Internet schnüffler Maas mit am Tisch sitzt.",1,"@USER @USER @USER @USER @USER @USER @USER Ich sehe mir keine Sendung mehr an, wo der Internet schnüffler Maas mit am Tisch sitzt."
@ExilPrincess @Fokel_Exil @Wedrfoelnir @Khajiit7 @Gulag_Grim @Doggo_non_grata @NiemandesStimme @baccarat_black @WerkOffiziell @Rayzon899 @Elliottstaender @SadisticNiles @DietmoarSchwarz @TheRpgPrincess Danke auch wenn es nur mein zweit acc ist,0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Danke auch wenn es nur mein zweit acc ist
"Die Schiffbrüchigen müssen gerettet und dorthin zurückgebracht |LBR| werden, wo sie herkommen. Wir dürfen uns nicht nötigen lassen.",0,"Die Schiffbrüchigen müssen gerettet und dorthin zurückgebracht werden, wo sie herkommen. Wir dürfen uns nicht nötigen lassen."
Scheiß Kommunisten ich hoffe der Blitz trifft euch beim scheißen,1,Scheiß Kommunisten ich hoffe der Blitz trifft euch beim scheißen
Das BMI hat wegen der jüngsten Änderung der ungarischen Asylgesetze Rücküberstellungen von Dublin-Flüchtlingen nach Ungarn ausgesetzt.,0,Das BMI hat wegen der jüngsten Änderung der ungarischen Asylgesetze Rücküberstellungen von Dublin-Flüchtlingen nach Ungarn ausgesetzt.
"@EyadHadrous @der_zmd An alle, die gerne Richter&amp;Henker spielen: |LBR| „Rufe zum Weg deines Herrn auf mit Weisheit und schöner Ermahnung und diskutiere mit ihnen in der besten Art und Weise! Wahrlich, dein Herr weiß, |LBR| wer von seinem Weg abgekommen ist und er weiß auch Bescheid über die Rechtgeleiteten.“",0,"@USER @USER An alle, die gerne Richter&amp;Henker spielen: „Rufe zum Weg deines Herrn auf mit Weisheit und schöner Ermahnung und diskutiere mit ihnen in der besten Art und Weise! Wahrlich, dein Herr weiß, wer von seinem Weg abgekommen ist und er weiß auch Bescheid über die Rechtgeleiteten.“"
Was soll die Aufregung über Jerusalem? |LBR| Trump hat doch seine Meinung bekräftigt. |LBR| Isral hat schon seit 3000 Jahren das |LBR| Recht auf Jerusalem als Hauptstadt.,0,Was soll die Aufregung über Jerusalem? Trump hat doch seine Meinung bekräftigt. Isral hat schon seit 3000 Jahren das Recht auf Jerusalem als Hauptstadt.
"Wenn ein gelähmter Hamster versucht, einen Löwen einzuschüchtern, |LBR| liegt es am Löwen, gelassen zu reagieren. Oder er frisst den Hamster.",0,"Wenn ein gelähmter Hamster versucht, einen Löwen einzuschüchtern, liegt es am Löwen, gelassen zu reagieren. Oder er frisst den Hamster."
@ndaktuell In Ausreden sind die am schnellsten!,0,@USER In Ausreden sind die am schnellsten!
Oha! Erster Landesverband der Jungen Union fordert Rücktritt von @CDU-Generalsekretär Peter Tauber. Gleich mehr auf @Welt |LBR| @jubw @petertauber @Junge_Union,0,Oha! Erster Landesverband der Jungen Union fordert Rücktritt von @USER-Generalsekretär Peter Tauber. Gleich mehr auf @USER @USER @USER @USER
'Betet für die Einheit und Freiheit der Kirche in #China': @bischofschick zum #Gebetstag,0,'Betet für die Einheit und Freiheit der Kirche in #China': @USER zum #Gebetstag
Seehofer lobt mehrfach seinen designierten Nachfolger @Markus_Soeder. Der nimmt es schmunzelnd zur Kenntnis. Parteitag der Schmunzeleien #CSUPT17,0,Seehofer lobt mehrfach seinen designierten Nachfolger @USER. Der nimmt es schmunzelnd zur Kenntnis. Parteitag der Schmunzeleien #CSUPT17
"@SteinbachErika @Heinrich_Krug Es gibt welche die wissen es, der andere Teil kann es nur erahnen, aber der dämlichste Teil will es weder sehen hören noch lesen....und er klatscht und jubelt weiter",0,"@USER @USER Es gibt welche die wissen es, der andere Teil kann es nur erahnen, aber der dämlichste Teil will es weder sehen hören noch lesen....und er klatscht und jubelt weiter"
#EU-#Faschismus #Scootergate Sämtliche deutsche #MSM wieder mal beim Arschlecken des ukrainischen Putschregimes,1,#EU-#Faschismus #Scootergate Sämtliche deutsche #MSM wieder mal beim Arschlecken des ukrainischen Putschregimes
"@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Laut BKA gab es in den 40ern keine Kugelschreiber - wo kommen also die Kugelschreibereinträge her? Passt wohl nicht, wenn man Fakes beim BKA nachweist?",0,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Laut BKA gab es in den 40ern keine Kugelschreiber - wo kommen also die Kugelschreibereinträge her? Passt wohl nicht, wenn man Fakes beim BKA nachweist?"
"#Deutsche #Kinder immer schlechter in der #Schule. Kein Wunder wenn überwiegend türkisch, arabisch und afrikanisch in den Klassen gesprochen wird. Unsere Kinder werden mehr und mehr #benachteiligt, merkt ihr das eigentlich nicht?",1,"#Deutsche #Kinder immer schlechter in der #Schule. Kein Wunder wenn überwiegend türkisch, arabisch und afrikanisch in den Klassen gesprochen wird. Unsere Kinder werden mehr und mehr #benachteiligt, merkt ihr das eigentlich nicht?"
TÜRKEN SIND EINFACH NUR ABSCHAUM ! AMEN ♌,1,TÜRKEN SIND EINFACH NUR ABSCHAUM ! AMEN ♌
"Bevor sich PL an Angies Krimigranten-Quoten beteiligen wird, verlassen sie auch die EU u. Konzerne könnten ihren Mist ins Baltikum fliegen 😜",1,"Bevor sich PL an Angies Krimigranten-Quoten beteiligen wird, verlassen sie auch die EU u. Konzerne könnten ihren Mist ins Baltikum fliegen 😜"
@Hexlepia @muspell_eu Blablablabla alles Schall und Rauch,0,@USER @USER Blablablabla alles Schall und Rauch
Schulz ist Kanzlerkandidat von Rot-Rot-Grün! #TVDuell,0,Schulz ist Kanzlerkandidat von Rot-Rot-Grün! #TVDuell
@volmi6 @DWN_de Die Türken sind aber in Syrien und nicht umgekehrt.,0,@USER @USER Die Türken sind aber in Syrien und nicht umgekehrt.
"#KardinalMarx #gedenkt bei #Gottesdienst #Opfer von #LasVegas: Nehmen wir die Toten mit, wenn wir mit #Jesus nach #Jerusalem hinaufwandern",0,"#KardinalMarx #gedenkt bei #Gottesdienst #Opfer von #LasVegas: Nehmen wir die Toten mit, wenn wir mit #Jesus nach #Jerusalem hinaufwandern"
"Rechtsradikales Attentat auf Bürgermeister von Altena - Furchtbar, welches Ausmaß der Hass in unserem Land angenommen hat. Ne",0,"Rechtsradikales Attentat auf Bürgermeister von Altena - Furchtbar, welches Ausmaß der Hass in unserem Land angenommen hat. Ne"
@Rosenbogen111 Wir wollen sie nicht abschaffen.,0,@USER Wir wollen sie nicht abschaffen.
Wahlerfolg der FDP ist in Wahrheit Wahlerfolg der #AfD. |LBR| Viele die sich durch NaziDiffamierung einschüchtern ließen haben FdP gewählt,0,Wahlerfolg der FDP ist in Wahrheit Wahlerfolg der #AfD. Viele die sich durch NaziDiffamierung einschüchtern ließen haben FdP gewählt
Wir brauchen mehr Putins und Trumps in der europäischen Politik. |LBR| Politiker wie #Merkel und Co sind absolut unfähig. Überheblich und arrogant. Das hat man heute beim Besuch des Bundespräsidenten #Kurz wieder einmal gesehen.,1,Wir brauchen mehr Putins und Trumps in der europäischen Politik. Politiker wie #Merkel und Co sind absolut unfähig. Überheblich und arrogant. Das hat man heute beim Besuch des Bundespräsidenten #Kurz wieder einmal gesehen.
"@GoeringEckardt @Die_Gruenen @ToniHofreiter @Arndt_Klocke @cem_oezdemir @Oliver_Krischer @m_dueker @MonaNeubaur @ABaerbock @peter_simone @wibkegt Gibt es bei euch überflüssigen, deutschfeindlichen Grünen, nicht ein Thema wo ihr NUR etwas Ahnung vion habt?",1,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gibt es bei euch überflüssigen, deutschfeindlichen Grünen, nicht ein Thema wo ihr NUR etwas Ahnung vion habt?"
"Moin, moin, Merkel verneigt sich vor Kohl? Offensichtlich nur um die einst ""abgesägten"" Stuhlbeine aufzuheben und zu verstecken 😜",0,"Moin, moin, Merkel verneigt sich vor Kohl? Offensichtlich nur um die einst ""abgesägten"" Stuhlbeine aufzuheben und zu verstecken 😜"
"@InesHenkler @brosel_werner Du fängst wie Merkel an ""Statistiken"" zu schönen 😂😂😂",0,"@USER @USER Du fängst wie Merkel an ""Statistiken"" zu schönen 😂😂😂"
"@Joerg_Meuthen Nun die Corporate Media rangiert für mich auf dem Level einer zertretenen Kakalake oder drunter, ich halte mich deshalb zurück .",1,"@USER Nun die Corporate Media rangiert für mich auf dem Level einer zertretenen Kakalake oder drunter, ich halte mich deshalb zurück ."
@L_vonMontfort @winfootball @morgenmagazin und die interpunktion erst. nicht wahr...,0,@USER @USER @USER und die interpunktion erst. nicht wahr...
"Die Kurden. Das größte Volk der Welt ohne eigenen Staat, umgeben nur von Feinden. |LBR| Eine Schande für die Welt, das sie die Kurden immer wieder für ihre Zwecke nutzen und dann fallen lassen. |LBR| #Afrin",0,"Die Kurden. Das größte Volk der Welt ohne eigenen Staat, umgeben nur von Feinden. Eine Schande für die Welt, das sie die Kurden immer wieder für ihre Zwecke nutzen und dann fallen lassen. #Afrin"
